answerID;answerChangedCount;edad;escuela;genero;grado;loID;problema;respuesta;respuestaJ;tiempo;tipo;userID
¿-LcHUplFYm_pZ8cn9Crx;1;7;ColegiolaEnsenanza;1;2;2;2+12?;14;14;15,77828789;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplHdQe6FiORBaTW;1;7;ColegiolaEnsenanza;1;2;2;6+11?;17;17;49,92063141;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplJLIrUhkQcGd9Y;1;7;ColegiolaEnsenanza;1;2;2;7+17?;24;24;21,96358681;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplLAB4duc8_pBTa;1;7;ColegiolaEnsenanza;1;2;2;8+21?;29;29;44,74119568;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplMkiPmoEVH6Jzq;1;7;ColegiolaEnsenanza;1;2;2;3+30?;33;33;41,65227127;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplPYOOVrqsnYN1I;1;7;ColegiolaEnsenanza;1;2;3;13+10?;23;-;68,88613892;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplVRcu9jrImA7xP;1;7;ColegiolaEnsenanza;1;2;3;22+10?;32;-;109,7421951;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplXDd71x43gE3pw;1;7;ColegiolaEnsenanza;1;2;3;17+10?;27;22;28,12510109;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplZdpJkF5S6mgl1;1;7;ColegiolaEnsenanza;1;2;3;33+10?;43;-;111,9271774;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplaKpy5q7TL-o-0;1;7;ColegiolaEnsenanza;1;2;3;40+10?;50;50;22,4144516;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplcAVcCAxBIzqPd;1;7;ColegiolaEnsenanza;1;2;4;17+25?;42;-;85,90171051;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplezstM4qxlEyDE;1;7;ColegiolaEnsenanza;1;2;4;25+25?;50;40;51,96560669;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplgzdUei_OHWvVC;1;7;ColegiolaEnsenanza;1;2;4;42+35?;77;-;65,9956665;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUpliS6S7oYYsX9uQ;1;7;ColegiolaEnsenanza;1;2;4;46+37?;83;-;35,21696854;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplk6naDZAm6ikT7;1;7;ColegiolaEnsenanza;1;2;4;61+39?;100;80;75,96307373;1;¿-LcHUpklgr7BDeZfTNzd
¿-LcHUplm19wSDfPnhEcz;1;6;ColegiolaEnsenanza;1;1;0;1+3?;4;4;19,92676926;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUplnedCagvAE4WFS;1;6;ColegiolaEnsenanza;1;1;0;4+2?;6;6;8,340799332;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUplpg6zkIK3ol1_l;1;6;ColegiolaEnsenanza;1;1;0;4+3?;7;7;8,608503342;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUplrKIbNGH9b_oka;1;6;ColegiolaEnsenanza;1;1;0;3+1?;4;4;14,00682068;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpltUsxFFNII6eBd;1;6;ColegiolaEnsenanza;1;1;0;6+4?;10;10;24,97930527;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUplvYiFzewQtudqF;1;6;ColegiolaEnsenanza;1;1;1;1+10?;11;11;53,56542206;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpm1Bra5S1s0QTQ_;2;6;ColegiolaEnsenanza;1;1;1;3+10?;13;15;36,53895569;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpm3ibOH8bio8heF;1;6;ColegiolaEnsenanza;1;1;1;5+10?;15;18;14,20057869;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpm5nYGGc-v-SbzA;1;6;ColegiolaEnsenanza;1;1;1;7+10?;17;17;25,75726318;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpm7htt2Iv74S8sI;1;6;ColegiolaEnsenanza;1;1;1;0+10?;10;8;12,36906815;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpm9gGt9PY4Oqggh;1;6;ColegiolaEnsenanza;1;1;2;2+12?;14;16;17,73380661;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmBy6YU2SFr1F6I;1;6;ColegiolaEnsenanza;1;1;2;6+11?;17;20;2,540653229;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmDVIUlLpwx87jW;1;6;ColegiolaEnsenanza;1;1;2;7+17?;24;24;5,577124119;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmFATjQnxpyXD1z;1;6;ColegiolaEnsenanza;1;1;2;8+21?;29;34;5,549203873;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmHccioFwIGxBuS;1;6;ColegiolaEnsenanza;1;1;2;3+30?;33;39;5,465292931;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmJOJUOAsE9Da6w;1;6;ColegiolaEnsenanza;1;1;3;13+10?;23;19;4,02848053;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmLpvFYftD0yjO1;1;6;ColegiolaEnsenanza;1;1;3;22+10?;32;-;22,21355057;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmN4Faheh2nT-ZG;1;6;ColegiolaEnsenanza;1;1;3;17+10?;27;27;18,52018356;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmPWSSj1AfVujS6;1;6;ColegiolaEnsenanza;1;1;3;33+10?;43;51;33,72484589;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmR8LlNhtb9UwYH;1;6;ColegiolaEnsenanza;1;1;3;40+10?;50;-;6,885944366;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmTolGDUdCxCh9E;1;6;ColegiolaEnsenanza;1;1;4;17+25?;42;-;3,777679443;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpm_TUylMKc2BJOu;1;6;ColegiolaEnsenanza;1;1;4;25+25?;50;50;13,45481491;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmbk0PIC7q6eRHI;1;6;ColegiolaEnsenanza;1;1;4;42+35?;77;77;37,21815872;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmd2vkztAe_ftVW;1;6;ColegiolaEnsenanza;1;1;4;46+37?;83;-;6,920093536;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmfI20lZWlV8NES;1;6;ColegiolaEnsenanza;1;1;4;61+39?;100;-;2,055686951;1;¿-LcHUpllIcP4KhAntrHM
¿-LcHUpmhke6dwpsyWdoq;1;7;ColegiolaEnsenanza;1;2;0;1+3?;4;4;6,705863476;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpmjib2Atc2W3uZ5;1;7;ColegiolaEnsenanza;1;2;0;4+2?;6;6;6,752672672;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpmm6i9qRzVJeRHM;1;7;ColegiolaEnsenanza;1;2;0;4+3?;7;7;12,26845741;1;¿-LcHUpmhke6dwpsyWdop
-LcHUpmozv1J_xPZ4SZ-;1;7;ColegiolaEnsenanza;1;2;0;3+1?;4;4;4,129014969;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpmrZkpGJA7JACnG;1;7;ColegiolaEnsenanza;1;2;0;6+4?;10;10;7,504472733;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpmtcTMo099sW-U2;1;7;ColegiolaEnsenanza;1;2;1;1+10?;11;11;4,095043182;1;¿-LcHUpmhke6dwpsyWdop
-LcHUpmvCA-C36WoFozS;1;7;ColegiolaEnsenanza;1;2;1;3+10?;13;13;4,863586426;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpmxJctQV57VbkK1;1;7;ColegiolaEnsenanza;1;2;1;5+10?;15;15;4,496452332;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpmzU-aqxxKXEe_u;1;7;ColegiolaEnsenanza;1;2;1;7+10?;17;17;9,026237488;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpn0lCDizh1Vn9T3;1;7;ColegiolaEnsenanza;1;2;1;0+10?;10;10;2,798232794;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpn3CuRW54CjWkcE;1;7;ColegiolaEnsenanza;1;2;2;2+12?;14;14;9,092858315;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpn5X99k5Gh_F_R1;1;7;ColegiolaEnsenanza;1;2;2;6+11?;17;-;16,44717789;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnBJ9Xf24GUz-J5;1;7;ColegiolaEnsenanza;1;2;2;7+17?;24;-;6,987407684;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnD75lMrpTPuR4Y;1;7;ColegiolaEnsenanza;1;2;2;8+21?;29;29;15,67788696;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnFNpZcRO4NlWlK;1;7;ColegiolaEnsenanza;1;2;2;3+30?;33;33;5,281764984;1;¿-LcHUpmhke6dwpsyWdop
-LcHUpnHchIIWGqk-4qj;1;7;ColegiolaEnsenanza;1;2;3;13+10?;23;-;7,332705975;1;¿-LcHUpmhke6dwpsyWdop
-LcHUpnJfuPe_LNvZFt-;1;7;ColegiolaEnsenanza;1;2;3;22+10?;32;32;24,60415268;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnLYm8489ej5bRN;1;7;ColegiolaEnsenanza;1;2;3;17+10?;27;27;18,7033844;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnNAjgBtA1y_FRR;1;7;ColegiolaEnsenanza;1;2;3;33+10?;43;43;22,89331627;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnPm_1aLe9Nakzw;1;7;ColegiolaEnsenanza;1;2;3;40+10?;50;50;14,35801697;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnR42dwcIBMfMx8;1;7;ColegiolaEnsenanza;1;2;4;17+25?;42;-;6,902946472;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnTk0vMPhw39xsc;1;7;ColegiolaEnsenanza;1;2;4;25+25?;50;-;7,889884949;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnVK6OeIay3_7qO;1;7;ColegiolaEnsenanza;1;2;4;42+35?;77;-;9,626918793;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnXZUdIMkio0BwN;1;7;ColegiolaEnsenanza;1;2;4;46+37?;83;-;3,994415283;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnZzS0Cv91LKKJX;1;7;ColegiolaEnsenanza;1;2;4;61+39?;100;100;17,47924042;1;¿-LcHUpmhke6dwpsyWdop
¿-LcHUpnaBBlfV1aSULvj;1;10;ColegiolaEnsenanza;1;4;0;1+3?;4;4;7,894779205;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnbvGOCv59Ywz-k;1;10;ColegiolaEnsenanza;1;4;0;4+2?;6;6;2,874629974;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpne3pghaXC0RKZn;1;10;ColegiolaEnsenanza;1;4;0;4+3?;7;7;3,52745533;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnfBTVHw57U24T4;1;10;ColegiolaEnsenanza;1;4;0;3+1?;4;4;2,10535717;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnngbn0CmwR8Ly9;1;10;ColegiolaEnsenanza;1;4;0;6+4?;10;10;5,265422821;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnpvPsg6U2c90gY;2;10;ColegiolaEnsenanza;1;4;1;1+10?;11;11;5,566068649;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnrEyPAU5ASdXa_;1;10;ColegiolaEnsenanza;1;4;1;3+10?;13;13;4,312664032;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpntMJ3aaJjHKmXg;1;10;ColegiolaEnsenanza;1;4;1;5+10?;15;15;2,790739059;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnv2RBHKpkEFKhR;1;10;ColegiolaEnsenanza;1;4;1;7+10?;17;17;3,042663574;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnwYJ11OvNXnXh6;1;10;ColegiolaEnsenanza;1;4;1;0+10?;10;10;2,256267548;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpnyg2ItWoEMmn7G;1;10;ColegiolaEnsenanza;1;4;2;2+12?;14;14;3,042110443;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpo-Z3C_Ykx-AmKC;1;10;ColegiolaEnsenanza;1;4;2;6+11?;17;17;9,125534058;1;¿-LcHUpn_9YEKej9Sfg96
-LcHUpo1ZxLoQj-108Zr;1;10;ColegiolaEnsenanza;1;4;2;7+17?;24;24;6,669689178;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpo37dD0--IfO4nN;1;10;ColegiolaEnsenanza;1;4;2;8+21?;29;29;7,744661808;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpo5Avcj1ue1mX1s;1;10;ColegiolaEnsenanza;1;4;2;3+30?;33;33;2,791350365;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpo7HVUjvaeiP78l;1;10;ColegiolaEnsenanza;1;4;3;13+10?;23;23;16,63112068;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpo9uj2p58xy1BIC;1;10;ColegiolaEnsenanza;1;4;3;22+10?;32;32;3,54372406;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpoAKQQ1-V9ym2Az;1;10;ColegiolaEnsenanza;1;4;3;17+10?;27;27;5,19821167;1;¿-LcHUpn_9YEKej9Sfg96
-LcHUpoCUf64-2USzB7Z;1;10;ColegiolaEnsenanza;1;4;3;33+10?;43;43;2,891170502;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpoEZr8dHnsq7JjQ;1;10;ColegiolaEnsenanza;1;4;3;40+10?;50;50;2,624103546;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpoGV0Yag-jj2snt;1;10;ColegiolaEnsenanza;1;4;4;17+25?;42;50;28,65985489;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpoHMsZJpVtfK3Wi;1;10;ColegiolaEnsenanza;1;4;4;25+25?;50;50;6,886517525;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpoPSk-eZGJG2P0B;1;10;ColegiolaEnsenanza;1;4;4;42+35?;77;77;9,159582138;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpoSx_CgKjGYM2om;1;10;ColegiolaEnsenanza;1;4;4;46+37?;83;83;26,71036148;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHUpoUPBJBYdG-Watg;1;10;ColegiolaEnsenanza;1;4;4;61+39?;100;100;33,72597504;1;¿-LcHUpn_9YEKej9Sfg96
¿-LcHVtKmcDnxSLLfUCby;1;8;ColegiolaEnsenanza;1;3;0;1+3?;4;4;6,905324936;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMIVs2zgEWX1MtF;1;8;ColegiolaEnsenanza;1;3;0;4+2?;6;6;5,263994217;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMM17vtFYzyW_1t;1;8;ColegiolaEnsenanza;1;3;0;4+3?;7;7;6,468357086;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMQdVInefm_IKI_;1;8;ColegiolaEnsenanza;1;3;0;3+1?;4;4;3,943922043;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMXx2DnuPWjhr8K;1;8;ColegiolaEnsenanza;1;3;0;6+4?;10;10;8,105264664;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMac1FhZdY6zq6l;1;8;ColegiolaEnsenanza;1;3;1;1+10?;11;11;4,278160095;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMfMkE1vNl_VJsq;1;8;ColegiolaEnsenanza;1;3;1;3+10?;13;13;6,384048462;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMk_nYisBZCH6Td;1;8;ColegiolaEnsenanza;1;3;1;5+10?;15;15;7,538597107;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMoRCALVfYBVoas;1;8;ColegiolaEnsenanza;1;3;1;7+10?;17;17;9,475910187;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMsJAvNydQbqt_n;1;8;ColegiolaEnsenanza;1;3;1;0+10?;10;10;5,463619232;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtMwuaPLgNeFvhG1;1;8;ColegiolaEnsenanza;1;3;2;2+12?;14;14;5,498537064;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtN-Wniicmydva0K;1;8;ColegiolaEnsenanza;1;3;2;6+11?;17;17;8,890449524;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtN3y6mDdbRtuPlp;1;8;ColegiolaEnsenanza;1;3;2;7+17?;24;24;15,60974121;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtN8DCmKEnsbxw0t;1;8;ColegiolaEnsenanza;1;3;2;8+21?;29;29;8,021350861;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNJoP1hTlEBePl0;1;8;ColegiolaEnsenanza;1;3;2;3+30?;33;33;5,331741333;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNPHxkcf8gZdmu5;1;8;ColegiolaEnsenanza;1;3;3;13+10?;23;23;17,26599884;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNTbLsOtNz38spo;1;8;ColegiolaEnsenanza;1;3;3;22+10?;32;32;17,24715805;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNXbzQyhY3K2qiw;1;8;ColegiolaEnsenanza;1;3;3;17+10?;27;27;12,60169601;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNdOQJubt1hAmfJ;1;8;ColegiolaEnsenanza;1;3;3;33+10?;43;43;16,86263657;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNg4ETsJ7mk9IjP;1;8;ColegiolaEnsenanza;1;3;3;40+10?;50;50;12,80484581;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNkuDIU22MajpKY;1;8;ColegiolaEnsenanza;1;3;4;17+25?;42;42;29,29618073;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNn6jEs3jxSbzjw;1;8;ColegiolaEnsenanza;1;3;4;25+25?;50;-;16,39751053;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNqvRLi9argAl8i;1;8;ColegiolaEnsenanza;1;3;4;42+35?;77;77;24,65063858;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNtbKy3yKTRw7Wr;1;8;ColegiolaEnsenanza;1;3;4;46+37?;83;-;23,24680328;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtNxoHzMdbtzsknq;2;8;ColegiolaEnsenanza;1;3;4;61+39?;100;80;18,28380585;1;¿-LcHVtKQIRMbtsl1ujg7
¿-LcHVtO0JiL2y2tSzJ02;1;6;ColegiolaEnsenanza;1;1;0;1+3?;4;4;13,255826;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtO3Dz5ERKpMQq3_;1;6;ColegiolaEnsenanza;1;1;0;4+2?;6;6;10,36150074;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOBhKHHsRDHHRBZ;1;6;ColegiolaEnsenanza;1;1;0;4+3?;7;7;8,673460007;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtODZXCRDT5z70LG;1;6;ColegiolaEnsenanza;1;1;0;3+1?;4;4;6,970481873;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOGU-AvWxKNcq_3;1;6;ColegiolaEnsenanza;1;1;0;6+4?;10;10;83,69662476;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOIfqLwRZ9SolB3;1;6;ColegiolaEnsenanza;1;1;1;1+10?;11;11;6,785710335;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOKGG9cvkr2Gpy_;1;6;ColegiolaEnsenanza;1;1;1;3+10?;13;15;1,720852852;1;¿-LcHVtO-VM5sGmOGfmDC
-LcHVtONfYTNiZ0-1C9N;1;6;ColegiolaEnsenanza;1;1;1;5+10?;15;12;1,504188538;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOQuAN1ncJrbuQz;1;6;ColegiolaEnsenanza;1;1;1;7+10?;17;17;61,48748779;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOTwV3WTTLyUYHZ;2;6;ColegiolaEnsenanza;1;1;1;0+10?;10;12;7,587467194;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOV4lYrDDoRUn_L;1;6;ColegiolaEnsenanza;1;1;2;2+12?;14;14;10,52853012;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOYjPme73-jVrEI;1;6;ColegiolaEnsenanza;1;1;2;6+11?;17;20;16,94644547;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtO_qj_8dEKMENpq;1;6;ColegiolaEnsenanza;1;1;2;7+17?;24;28;2,924842834;1;¿-LcHVtO-VM5sGmOGfmDC
-LcHVtOb8dj6TKW-F3Lo;1;6;ColegiolaEnsenanza;1;1;2;8+21?;29;29;1,971843719;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOe6R-K0bj2x-WR;1;6;ColegiolaEnsenanza;1;1;2;3+30?;33;-;23,23302841;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOgh_Tv1QYxqZrk;1;6;ColegiolaEnsenanza;1;1;3;13+10?;23;-;3,676792145;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOnww-QJSHb_Mig;1;6;ColegiolaEnsenanza;1;1;3;22+10?;32;-;2,37323761;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOrQfqjdmcFte4b;1;6;ColegiolaEnsenanza;1;1;3;17+10?;27;-;2,907512665;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOve153WItk1WZz;1;6;ColegiolaEnsenanza;1;1;3;33+10?;43;-;2,323278427;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtOyUIC1p4ItTvAm;1;6;ColegiolaEnsenanza;1;1;3;40+10?;50;-;8,707427979;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtP0_7FiK3xD_5uP;1;6;ColegiolaEnsenanza;1;1;4;17+25?;42;-;3,910499573;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtP4c0M1P7ual2-Y;3;6;ColegiolaEnsenanza;1;1;4;25+25?;50;60;11,5815773;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtP896WPG0p2TFWE;1;6;ColegiolaEnsenanza;1;1;4;42+35?;77;92;9,04404068;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtPBF_zQgTGeY4_o;1;6;ColegiolaEnsenanza;1;1;4;46+37?;83;83;3,743782997;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtPEptx7mRcK8I8R;2;6;ColegiolaEnsenanza;1;1;4;61+39?;100;80;10,04372406;1;¿-LcHVtO-VM5sGmOGfmDC
¿-LcHVtPHAwpYS2QNwz_M;1;6;ColegiolaEnsenanza;1;1;0;1+3?;4;4;30,97187805;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPJW01XmvCdIIQH;1;6;ColegiolaEnsenanza;1;1;0;4+2?;6;6;17,26330948;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPL2vfQfry0gdN0;1;6;ColegiolaEnsenanza;1;1;0;4+3?;7;7;14,02056885;1;¿-LcHVtPGi20YSsR0aZcx
-LcHVtPOYK1-632hNKts;1;6;ColegiolaEnsenanza;1;1;0;3+1?;4;4;11,44814968;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPQKW02ehy_OqTN;1;6;ColegiolaEnsenanza;1;1;0;6+4?;10;10;25,90431595;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPXBIiKNPXrbfHv;1;6;ColegiolaEnsenanza;1;1;1;1+10?;11;11;13,42002487;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtP_Wh3Rt3XRzi4M;1;6;ColegiolaEnsenanza;1;1;1;3+10?;13;13;16,24746132;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPbScZ_vEGQHhiX;1;6;ColegiolaEnsenanza;1;1;1;5+10?;15;-;32,92310715;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPe1Gdzx8HTGOdr;1;6;ColegiolaEnsenanza;1;1;1;7+10?;17;17;34,4292717;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPgfsfgHqbTD50L;1;6;ColegiolaEnsenanza;1;1;1;0+10?;10;10;33,47480392;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPiOM_2z_UD68W5;1;6;ColegiolaEnsenanza;1;1;2;2+12?;14;12;37,18861389;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPnbyVDpQPg3EIb;1;6;ColegiolaEnsenanza;1;1;2;6+11?;17;17;28,4774437;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPqJX5LNSw1RcJV;1;6;ColegiolaEnsenanza;1;1;2;7+17?;24;-;14,59595394;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPteD6BzeT1sxyJ;1;6;ColegiolaEnsenanza;1;1;2;8+21?;29;-;0,969317436;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPwKOtdxjKMd2R2;1;6;ColegiolaEnsenanza;1;1;2;3+30?;33;-;0,985842705;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtPy8Z1bH7_xtVHW;1;6;ColegiolaEnsenanza;1;1;3;13+10?;23;-;0,835526466;1;¿-LcHVtPGi20YSsR0aZcx
-LcHVtQ0y-7YFgFpLg88;1;6;ColegiolaEnsenanza;1;1;3;22+10?;32;-;3,426490784;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtQ2MgXi3g9DrF6r;1;6;ColegiolaEnsenanza;1;1;3;17+10?;27;-;0,885370255;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtQ4ACtELBjjd1ai;1;6;ColegiolaEnsenanza;1;1;3;33+10?;43;-;0,802545547;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtQ6fJIHWQMCC3BB;1;6;ColegiolaEnsenanza;1;1;3;40+10?;50;-;1,035793304;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtQ92q0fxSdinuid;1;6;ColegiolaEnsenanza;1;1;4;17+25?;42;-;0,952503204;1;¿-LcHVtPGi20YSsR0aZcx
-LcHVtQH2pgnrNNk-C5C;1;6;ColegiolaEnsenanza;1;1;4;25+25?;50;-;0,902784348;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtQKZSxUieww89rV;1;6;ColegiolaEnsenanza;1;1;4;42+35?;77;-;0,868837357;1;¿-LcHVtPGi20YSsR0aZcx
¿-LcHVtQLTY0uWehZg7pC;1;6;ColegiolaEnsenanza;1;1;4;46+37?;83;-;0,835363388;1;¿-LcHVtPGi20YSsR0aZcx
-LcHVtQOAqaS-1LoDkPO;1;6;ColegiolaEnsenanza;1;1;4;61+39?;100;-;0,852680206;1;¿-LcHVtPGi20YSsR0aZcx
