,answerChangedCount,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
82,1,10,Colegio la Ensenanza,1,5,3,17+10=?,9.179702759,-LcC9dfKMykAfuobp_Z3,1
83,1,10,Colegio la Ensenanza,1,5,4,25+25=?,7.05287075,-LcC9dfKMykAfuobp_Z3,1
84,1,10,Colegio la Ensenanza,1,5,2,2+12=?,3.272827148,-LcC9dfKMykAfuobp_Z3,1
85,1,10,Colegio la Ensenanza,1,5,2,6+11=?,9.769516945,-LcC9dfKMykAfuobp_Z3,0
86,1,10,Colegio la Ensenanza,1,5,4,42+35=?,8.082749367,-LcC9dfKMykAfuobp_Z3,1
87,2,10,Colegio la Ensenanza,1,5,4,17+25=?,41.69263839999999,-LcC9dfKMykAfuobp_Z3,0
88,1,10,Colegio la Ensenanza,1,5,2,8+21=?,11.23504639,-LcC9dfKMykAfuobp_Z3,1
89,1,10,Colegio la Ensenanza,1,5,3,40+10=?,3.306972504,-LcC9dfKMykAfuobp_Z3,1
90,1,10,Colegio la Ensenanza,1,5,1,1+10=?,2.260908127,-LcC9dfKMykAfuobp_Z3,1
91,1,10,Colegio la Ensenanza,1,5,1,3+10=?,5.466247559,-LcC9dfKMykAfuobp_Z3,1
92,1,10,Colegio la Ensenanza,1,5,4,61+39=?,14.39316559,-LcC9dfKMykAfuobp_Z3,1
93,1,10,Colegio la Ensenanza,1,5,1,7+10=?,4.689868927,-LcC9dfKMykAfuobp_Z3,1
94,1,10,Colegio la Ensenanza,1,5,0,3+1=?,2.008644104,-LcC9dfKMykAfuobp_Z3,1
95,1,10,Colegio la Ensenanza,1,5,0,4+3=?,3.509729385,-LcC9dfKMykAfuobp_Z3,1
96,1,10,Colegio la Ensenanza,1,5,0,6+4=?,4.6570968630000005,-LcC9dfKMykAfuobp_Z3,1
97,1,10,Colegio la Ensenanza,1,5,0,4+2=?,7.254611969,-LcC9dfKMykAfuobp_Z3,1
98,1,10,Colegio la Ensenanza,1,5,4,46+37=?,10.15752029,-LcC9dfKMykAfuobp_Z3,0
99,1,10,Colegio la Ensenanza,1,5,1,5+10=?,3.4922027589999995,-LcC9dfKMykAfuobp_Z3,1
100,1,10,Colegio la Ensenanza,1,5,4,42+35=?,14.70924377,-LcC9eJjqssJq3TxrRB-,1
101,1,10,Colegio la Ensenanza,1,5,0,6+4=?,6.235054016,-LcC9eJjqssJq3TxrRB-,1
102,1,10,Colegio la Ensenanza,1,5,0,4+2=?,4.429361343,-LcC9eJjqssJq3TxrRB-,1
103,1,10,Colegio la Ensenanza,1,5,3,17+10=?,4.245811462,-LcC9eJjqssJq3TxrRB-,1
104,1,10,Colegio la Ensenanza,1,5,0,3+1=?,2.640624046,-LcC9eJjqssJq3TxrRB-,1
105,1,10,Colegio la Ensenanza,1,5,2,3+30=?,2.256385803,-LcC9eJjqssJq3TxrRB-,1
106,1,10,Colegio la Ensenanza,1,5,4,61+39=?,27.29514313,-LcC9eJjqssJq3TxrRB-,1
107,1,10,Colegio la Ensenanza,1,5,4,17+25=?,12.7863884,-LcC9eJjqssJq3TxrRB-,1
108,1,10,Colegio la Ensenanza,1,5,3,13+10=?,4.078529358,-LcC9eJjqssJq3TxrRB-,1
109,1,10,Colegio la Ensenanza,1,5,1,3+10=?,2.874656677,-LcC9eJjqssJq3TxrRB-,1
110,1,10,Colegio la Ensenanza,1,5,1,1+10=?,2.30639267,-LcC9eJjqssJq3TxrRB-,1
111,1,10,Colegio la Ensenanza,1,5,3,40+10=?,2.8243865969999997,-LcC9eJjqssJq3TxrRB-,1
112,1,10,Colegio la Ensenanza,1,5,2,8+21=?,7.722579956000001,-LcC9eJjqssJq3TxrRB-,1
113,1,10,Colegio la Ensenanza,1,5,4,25+25=?,7.839168549,-LcC9eJjqssJq3TxrRB-,0
114,1,10,Colegio la Ensenanza,1,5,2,7+17=?,6.936275482,-LcC9eJjqssJq3TxrRB-,1
115,1,10,Colegio la Ensenanza,1,5,2,6+11=?,2.9420013430000003,-LcC9eJjqssJq3TxrRB-,1
116,1,10,Colegio la Ensenanza,1,5,4,46+37=?,33.77511597,-LcC9eJjqssJq3TxrRB-,1
117,1,10,Colegio la Ensenanza,1,5,3,33+10=?,4.914291382,-LcC9eJjqssJq3TxrRB-,1
118,1,10,Colegio la Ensenanza,1,5,1,5+10=?,2.373502731,-LcC9eJjqssJq3TxrRB-,1
119,1,10,Colegio la Ensenanza,1,5,0,1+3=?,3.6637346739999996,-LcC9eJjqssJq3TxrRB-,1
120,1,10,Colegio la Ensenanza,1,5,3,22+10=?,7.345588684,-LcC9eJjqssJq3TxrRB-,1
121,1,10,Colegio la Ensenanza,1,5,0,4+3=?,3.3763036730000002,-LcC9eJjqssJq3TxrRB-,1
122,1,10,Colegio la Ensenanza,1,5,1,0+10=?,2.624443054,-LcC9eJjqssJq3TxrRB-,1
123,1,10,Colegio la Ensenanza,1,5,1,7+10=?,2.623758316,-LcC9eJjqssJq3TxrRB-,1
124,1,10,Colegio la Ensenanza,1,5,2,2+12=?,2.457038879,-LcC9eJjqssJq3TxrRB-,1
125,1,10,Colegio la Ensenanza,1,5,2,6+11=?,6.033164977999999,-LcC9kcyGjlrJufhWjY2,1
126,1,10,Colegio la Ensenanza,1,5,2,7+17=?,11.51521301,-LcC9kcyGjlrJufhWjY2,1
127,1,10,Colegio la Ensenanza,1,5,3,40+10=?,6.670949936,-LcC9kcyGjlrJufhWjY2,1
128,1,10,Colegio la Ensenanza,1,5,3,17+10=?,7.453884125,-LcC9kcyGjlrJufhWjY2,1
129,1,10,Colegio la Ensenanza,1,5,3,22+10=?,22.86193848,-LcC9kcyGjlrJufhWjY2,1
130,1,10,Colegio la Ensenanza,1,5,0,3+1=?,2.5238094330000003,-LcC9kcyGjlrJufhWjY2,1
131,1,10,Colegio la Ensenanza,1,5,1,1+10=?,2.824529648,-LcC9kcyGjlrJufhWjY2,1
132,1,10,Colegio la Ensenanza,1,5,2,8+21=?,14.57299995,-LcC9kcyGjlrJufhWjY2,1
133,1,10,Colegio la Ensenanza,1,5,2,3+30=?,3.308952332,-LcC9kcyGjlrJufhWjY2,1
134,1,10,Colegio la Ensenanza,1,5,4,61+39=?,11.98322678,-LcC9kcyGjlrJufhWjY2,0
135,1,10,Colegio la Ensenanza,1,5,4,46+37=?,26.72612762,-LcC9kcyGjlrJufhWjY2,1
136,1,10,Colegio la Ensenanza,1,5,0,1+3=?,4.4646925930000005,-LcC9kcyGjlrJufhWjY2,1
137,1,10,Colegio la Ensenanza,1,5,0,4+2=?,2.389904022,-LcC9kcyGjlrJufhWjY2,1
138,1,10,Colegio la Ensenanza,1,5,0,4+3=?,3.208703518,-LcC9kcyGjlrJufhWjY2,1
