,answerChangedCount,edad,escuela,genero,grado,loID,problema,tiempo,userID,isCorrect
44,1,8,I.E.D. Marie Poussepin,1,3,3,40+10=?,8.18590545654297,-LdkgfBXogwBx18zzxqx,1
45,1,8,I.E.D. Marie Poussepin,1,3,4,17+25=?,10.6701126098633,-LdkgfBXogwBx18zzxqx,1
46,1,8,I.E.D. Marie Poussepin,1,3,4,25+25=?,9.58651351928711,-LdkgfBXogwBx18zzxqx,1
47,1,8,I.E.D. Marie Poussepin,1,3,4,42+35=?,14.6859006881714,-LdkgfBXogwBx18zzxqx,1
48,1,8,I.E.D. Marie Poussepin,1,3,4,46+37=?,16.2715511322021,-LdkgfBXogwBx18zzxqx,1
49,1,8,I.E.D. Marie Poussepin,1,3,4,61+39=?,8.96953964233398,-LdkgfBXogwBx18zzxqx,1
50,1,7,I.E.D. Marie Poussepin,1,2,0,1+3=?,12.6244277954102,-LdkgfCilni1JsOBWzMK,1
51,1,7,I.E.D. Marie Poussepin,1,2,0,4+2=?,9.4359073638916,-LdkgfCilni1JsOBWzMK,1
52,1,7,I.E.D. Marie Poussepin,1,2,0,4+3=?,8.51969146728516,-LdkgfCilni1JsOBWzMK,1
53,1,7,I.E.D. Marie Poussepin,1,2,0,3+1=?,6.1854190826416,-LdkgfCilni1JsOBWzMK,1
54,1,7,I.E.D. Marie Poussepin,1,2,0,6+4=?,9.86956024169922,-LdkgfCilni1JsOBWzMK,1
55,1,7,I.E.D. Marie Poussepin,1,2,1,1+10=?,9.65335464477539,-LdkgfCilni1JsOBWzMK,1
56,1,7,I.E.D. Marie Poussepin,1,2,1,3+10=?,17.4326057434082,-LdkgfCilni1JsOBWzMK,1
57,1,7,I.E.D. Marie Poussepin,1,2,1,5+10=?,11.6871871948242,-LdkgfCilni1JsOBWzMK,1
58,1,7,I.E.D. Marie Poussepin,1,2,1,7+10=?,13.2040634155273,-LdkgfCilni1JsOBWzMK,1
59,1,7,I.E.D. Marie Poussepin,1,2,1,0+10=?,5.18493270874023,-LdkgfCilni1JsOBWzMK,1
60,1,7,I.E.D. Marie Poussepin,1,2,2,2+12=?,19.9375495910645,-LdkgfCilni1JsOBWzMK,0
61,1,7,I.E.D. Marie Poussepin,1,2,2,6+11=?,18.1223487854004,-LdkgfCilni1JsOBWzMK,0
62,1,7,I.E.D. Marie Poussepin,1,2,2,7+17=?,7.40244102478027,-LdkgfCilni1JsOBWzMK,0
63,1,7,I.E.D. Marie Poussepin,1,2,2,8+21=?,40.7438812255859,-LdkgfCilni1JsOBWzMK,1
64,1,7,I.E.D. Marie Poussepin,1,2,2,3+30=?,5.63507270812988,-LdkgfCilni1JsOBWzMK,1
65,1,7,I.E.D. Marie Poussepin,1,2,3,13+10=?,13.6377716064453,-LdkgfCilni1JsOBWzMK,0
66,1,7,I.E.D. Marie Poussepin,1,2,3,22+10=?,18.7060470581055,-LdkgfCilni1JsOBWzMK,0
67,1,7,I.E.D. Marie Poussepin,1,2,3,17+10=?,6.76881408691406,-LdkgfCilni1JsOBWzMK,1
68,1,7,I.E.D. Marie Poussepin,1,2,3,33+10=?,4.9349365234375,-LdkgfCilni1JsOBWzMK,1
69,1,7,I.E.D. Marie Poussepin,1,2,3,40+10=?,4.56552839279175,-LdkgfCilni1JsOBWzMK,1
70,1,7,I.E.D. Marie Poussepin,1,2,4,17+25=?,9.16946887969971,-LdkgfCilni1JsOBWzMK,1
71,1,7,I.E.D. Marie Poussepin,1,2,4,25+25=?,9.75345993041992,-LdkgfCilni1JsOBWzMK,0
72,1,7,I.E.D. Marie Poussepin,1,2,4,42+35=?,31.5435523986816,-LdkgfCilni1JsOBWzMK,1
73,1,7,I.E.D. Marie Poussepin,1,2,4,46+37=?,29.1061859130859,-LdkgfCilni1JsOBWzMK,1
74,1,7,I.E.D. Marie Poussepin,1,2,4,61+39=?,2.6841983795166,-LdkgfCilni1JsOBWzMK,0
75,1,10,I.E.D. Marie Poussepin,1,5,0,1+3=?,3.88587665557861,-LdkgxZitaWhCZswl2_o,1
76,1,10,I.E.D. Marie Poussepin,1,5,0,4+2=?,4.10067367553711,-LdkgxZitaWhCZswl2_o,1
77,1,10,I.E.D. Marie Poussepin,1,5,0,4+3=?,4.14529800415039,-LdkgxZitaWhCZswl2_o,1
78,1,10,I.E.D. Marie Poussepin,1,5,0,3+1=?,2.58384704589844,-LdkgxZitaWhCZswl2_o,1
79,1,10,I.E.D. Marie Poussepin,1,5,0,6+4=?,4.22918796539307,-LdkgxZitaWhCZswl2_o,1
80,1,10,I.E.D. Marie Poussepin,1,5,1,1+10=?,2.70197868347168,-LdkgxZitaWhCZswl2_o,1
81,1,10,I.E.D. Marie Poussepin,1,5,1,3+10=?,2.38309669494629,-LdkgxZitaWhCZswl2_o,1
82,1,10,I.E.D. Marie Poussepin,1,5,1,5+10=?,2.8530387878418,-LdkgxZitaWhCZswl2_o,1
83,1,10,I.E.D. Marie Poussepin,1,5,1,7+10=?,2.70199012756348,-LdkgxZitaWhCZswl2_o,1
84,1,10,I.E.D. Marie Poussepin,1,5,1,0+10=?,2.50057220458984,-LdkgxZitaWhCZswl2_o,1
85,1,10,I.E.D. Marie Poussepin,1,5,2,2+12=?,2.78523254394531,-LdkgxZitaWhCZswl2_o,1
86,1,10,I.E.D. Marie Poussepin,1,5,2,6+11=?,2.76912307739258,-LdkgxZitaWhCZswl2_o,1
87,1,10,I.E.D. Marie Poussepin,1,5,2,7+17=?,9.96879196166992,-LdkgxZitaWhCZswl2_o,1
88,1,10,I.E.D. Marie Poussepin,1,5,2,8+21=?,3.7349967956543,-LdkgxZitaWhCZswl2_o,1
89,1,10,I.E.D. Marie Poussepin,1,5,2,3+30=?,2.85914611816406,-LdkgxZitaWhCZswl2_o,1
90,1,10,I.E.D. Marie Poussepin,1,5,3,13+10=?,2.80268096923828,-LdkgxZitaWhCZswl2_o,1
91,1,10,I.E.D. Marie Poussepin,1,5,3,22+10=?,5.76282405853271,-LdkgxZitaWhCZswl2_o,1
92,1,10,I.E.D. Marie Poussepin,1,5,3,17+10=?,3.4404673576355,-LdkgxZitaWhCZswl2_o,1
93,1,10,I.E.D. Marie Poussepin,1,5,3,33+10=?,3.28939342498779,-LdkgxZitaWhCZswl2_o,1
94,1,10,I.E.D. Marie Poussepin,1,5,3,40+10=?,2.50057697296143,-LdkgxZitaWhCZswl2_o,1
95,1,10,I.E.D. Marie Poussepin,1,5,4,17+25=?,16.8312549591064,-LdkgxZitaWhCZswl2_o,1
96,3,10,I.E.D. Marie Poussepin,1,5,4,25+25=?,22.7732086181641,-LdkgxZitaWhCZswl2_o,1
97,1,10,I.E.D. Marie Poussepin,1,5,4,42+35=?,10.9470024108887,-LdkgxZitaWhCZswl2_o,1
98,1,10,I.E.D. Marie Poussepin,1,5,4,46+37=?,16.2782936096191,-LdkgxZitaWhCZswl2_o,1
99,1,10,I.E.D. Marie Poussepin,1,5,4,61+39=?,13.191104888916,-LdkgxZitaWhCZswl2_o,1
100,1,9,I.E.D. Marie Poussepin,1,4,0,1+3=?,3.65241622924805,-LdkgxeHMy4WLfbd6A5P,1
101,1,9,I.E.D. Marie Poussepin,1,4,0,4+2=?,2.71875476837158,-LdkgxeHMy4WLfbd6A5P,1
102,1,9,I.E.D. Marie Poussepin,1,4,0,4+3=?,1.74538135528564,-LdkgxeHMy4WLfbd6A5P,1
103,1,9,I.E.D. Marie Poussepin,1,4,0,3+1=?,2.28238773345947,-LdkgxeHMy4WLfbd6A5P,1
104,1,9,I.E.D. Marie Poussepin,1,4,0,6+4=?,2.21532344818115,-LdkgxeHMy4WLfbd6A5P,1
105,1,9,I.E.D. Marie Poussepin,1,4,1,1+10=?,2.29923439025879,-LdkgxeHMy4WLfbd6A5P,1
106,1,9,I.E.D. Marie Poussepin,1,4,1,3+10=?,2.11458396911621,-LdkgxeHMy4WLfbd6A5P,1
107,1,9,I.E.D. Marie Poussepin,1,4,1,5+10=?,2.44954681396484,-LdkgxeHMy4WLfbd6A5P,1
